[2024-02-29 16:05:08.531] 
[2024-02-29 16:05:16.078] -17.31
[2024-02-29 16:05:16.086] -7.06
[2024-02-29 16:05:16.094] -13.31
[2024-02-29 16:05:16.102] -43.31
[2024-02-29 16:05:16.110] -85.97
[2024-02-29 16:05:16.118] -116.91
[2024-02-29 16:05:16.126] -118.44
[2024-02-29 16:05:16.134] -93.94
[2024-02-29 16:05:16.142] -61.38
[2024-02-29 16:05:16.150] -32.44
[2024-02-29 16:05:16.158] 1.91
[2024-02-29 16:05:16.166] 55.84
[2024-02-29 16:05:16.179] 120.03
[2024-02-29 16:05:16.188] 162.94
[2024-02-29 16:05:16.197] 162.16
[2024-02-29 16:05:16.197] 125.91
[2024-02-29 16:05:16.205] 83.31
[2024-02-29 16:05:16.213] 60.00
[2024-02-29 16:05:16.221] 61.63
[2024-02-29 16:05:16.229] 75.62
[2024-02-29 16:05:16.237] 85.06
[2024-02-29 16:05:16.245] 81.66
[2024-02-29 16:05:16.253] 68.84
[2024-02-29 16:05:16.261] 55.78
[2024-02-29 16:05:16.269] 47.97
[2024-02-29 16:05:16.277] 41.72
[2024-02-29 16:05:16.285] 28.06
[2024-02-29 16:05:16.293] 3.34
[2024-02-29 16:05:16.301] -25.94
[2024-02-29 16:05:16.309] -49.59
[2024-02-29 16:05:16.317] -61.75
[2024-02-29 16:05:16.325] -59.34
[2024-02-29 16:05:16.333] -42.66
[2024-02-29 16:05:16.341] -20.00
[2024-02-29 16:05:16.349] -6.97
[2024-02-29 16:05:16.357] -14.47
[2024-02-29 16:05:16.365] -41.53
[2024-02-29 16:05:16.373] -74.84
[2024-02-29 16:05:16.381] -97.59
[2024-02-29 16:05:16.389] -97.25
[2024-02-29 16:05:16.397] -73.22
[2024-02-29 16:05:16.405] -40.69
[2024-02-29 16:05:16.413] -23.03
[2024-02-29 16:05:16.421] -31.47
[2024-02-29 16:05:16.429] -49.88
[2024-02-29 16:05:16.437] -48.47
[2024-02-29 16:05:16.445] -14.41
[2024-02-29 16:05:16.453] 35.78
[2024-02-29 16:05:16.461] 72.56
[2024-02-29 16:05:16.469] 76.84
[2024-02-29 16:05:16.477] 53.53
[2024-02-29 16:05:16.485] 24.75
[2024-02-29 16:05:16.493] 10.50
[2024-02-29 16:05:16.501] 15.28
[2024-02-29 16:05:16.509] 31.09
[2024-02-29 16:05:16.517] 47.03
[2024-02-29 16:05:16.525] 53.44
[2024-02-29 16:05:16.533] 46.00
[2024-02-29 16:05:16.541] 29.72
[2024-02-29 16:05:16.549] 14.09
[2024-02-29 16:05:16.557] 5.38
[2024-02-29 16:05:16.565] 4.88
[2024-02-29 16:05:16.573] 12.28
[2024-02-29 16:05:16.581] 23.03
[2024-02-29 16:05:16.590] 30.44
[2024-02-29 16:05:16.598] 31.37
[2024-02-29 16:05:16.606] 26.41
[2024-02-29 16:05:16.614] 15.16
[2024-02-29 16:05:16.622] -3.25
[2024-02-29 16:05:16.630] -23.25
[2024-02-29 16:05:16.638] -31.87
[2024-02-29 16:05:16.646] -20.06
[2024-02-29 16:05:16.654] 5.00
[2024-02-29 16:05:16.662] 25.75
[2024-02-29 16:05:16.670] 29.03
[2024-02-29 16:05:16.678] 16.19
[2024-02-29 16:05:16.686] 0.37
[2024-02-29 16:05:16.694] -3.94
[2024-02-29 16:05:16.703] 7.91
[2024-02-29 16:05:16.714] 26.84
[2024-02-29 16:05:16.722] 38.81
[2024-02-29 16:05:16.730] 36.56
[2024-02-29 16:05:16.738] 22.81
[2024-02-29 16:05:16.746] 7.84
[2024-02-29 16:05:16.746] 0.69
[2024-02-29 16:05:16.754] 2.53
[2024-02-29 16:05:16.762] 8.16
[2024-02-29 16:05:16.770] 11.81
[2024-02-29 16:05:16.778] 12.13
[2024-02-29 16:05:16.786] 10.50
[2024-02-29 16:05:16.794] 6.00
[2024-02-29 16:05:16.810] -3.22
[2024-02-29 16:05:16.810] -15.91
[2024-02-29 16:05:16.826] -30.03
[2024-02-29 16:05:16.834] -42.78
[2024-02-29 16:05:16.842] -45.00
[2024-02-29 16:05:16.850] -28.16
[2024-02-29 16:05:16.858] 0.78
[2024-02-29 16:05:16.866] 22.47
[2024-02-29 16:05:16.874] 24.19
[2024-02-29 16:05:16.882] 11.66
[2024-02-29 16:05:16.890] -1.66
[2024-02-29 16:05:16.898] -11.84
[2024-02-29 16:05:16.906] -19.91
[2024-02-29 16:05:16.914] -16.56
[2024-02-29 16:05:16.922] 9.59
[2024-02-29 16:05:16.930] 50.63
[2024-02-29 16:05:16.938] 82.47
[2024-02-29 16:05:16.938] 84.78
[2024-02-29 16:05:16.946] 58.56
[2024-02-29 16:05:16.962] 25.06
[2024-02-29 16:05:16.962] 8.19
[2024-02-29 16:05:16.970] 13.50
[2024-02-29 16:05:16.986] 25.31
[2024-02-29 16:05:16.994] 25.12
[2024-02-29 16:05:17.002] 9.13
[2024-02-29 16:05:17.010] -11.31
[2024-02-29 16:05:17.018] -22.69
[2024-02-29 16:05:17.026] -21.91
[2024-02-29 16:05:17.034] -17.50
[2024-02-29 16:05:17.042] -17.53
[2024-02-29 16:05:17.050] -21.75
[2024-02-29 16:05:17.058] -26.34
[2024-02-29 16:05:17.066] -31.09
[2024-02-29 16:05:17.074] -44.78
[2024-02-29 16:05:17.082] -74.00
[2024-02-29 16:05:17.090] -103.84
[2024-02-29 16:05:17.098] -104.25
[2024-02-29 16:05:17.106] -64.69
[2024-02-29 16:05:17.114] -11.34
[2024-02-29 16:05:17.122] 13.75
[2024-02-29 16:05:17.122] -8.06
[2024-02-29 16:05:17.138] -58.44
[2024-02-29 16:05:17.146] -103.62
[2024-02-29 16:05:17.154] -123.31
[2024-02-29 16:05:17.162] -117.97
[2024-02-29 16:05:17.170] -99.81
[2024-02-29 16:05:17.178] -81.75
[2024-02-29 16:05:17.186] -70.94
[2024-02-29 16:05:17.194] -67.12
[2024-02-29 16:05:17.202] -66.12
[2024-02-29 16:05:17.210] -63.28
[2024-02-29 16:05:17.218] -54.16
[2024-02-29 16:05:17.227] -33.97
[2024-02-29 16:05:17.235] -2.00
[2024-02-29 16:05:17.238] 36.34
[2024-02-29 16:05:17.247] 73.50
[2024-02-29 16:05:17.255] 101.03
[2024-02-29 16:05:17.263] 109.56
[2024-02-29 16:05:17.271] 95.28
[2024-02-29 16:05:17.279] 67.25
[2024-02-29 16:05:17.287] 41.84
[2024-02-29 16:05:17.295] 32.34
[2024-02-29 16:05:17.311] 40.09
[2024-02-29 16:05:17.311] 54.22
[2024-02-29 16:05:17.319] 60.91
[2024-02-29 16:05:17.327] 55.69
[2024-02-29 16:05:17.335] 42.13
[2024-02-29 16:05:17.343] 24.69
[2024-02-29 16:05:17.351] 9.06
[2024-02-29 16:05:17.359] 3.25
[2024-02-29 16:05:17.367] 8.84
[2024-02-29 16:05:17.375] 18.94
[2024-02-29 16:05:17.383] 29.09
[2024-02-29 16:05:17.391] 40.16
[2024-02-29 16:05:17.398] 53.31
[2024-02-29 16:05:17.406] 68.16
[2024-02-29 16:05:17.414] 80.41
[2024-02-29 16:05:17.422] 84.00
[2024-02-29 16:05:17.430] 76.56
[2024-02-29 16:05:17.438] 60.72
[2024-02-29 16:05:17.446] 39.97
[2024-02-29 16:05:17.454] 20.53
[2024-02-29 16:05:17.462] 12.88
[2024-02-29 16:05:17.470] 22.47
[2024-02-29 16:05:17.486] 41.19
[2024-02-29 16:05:17.486] 53.72
[2024-02-29 16:05:17.494] 49.38
[2024-02-29 16:05:17.502] 26.31
[2024-02-29 16:05:17.510] -4.69
[2024-02-29 16:05:17.518] -21.62
[2024-02-29 16:05:17.526] -10.19
[2024-02-29 16:05:17.534] 19.78
[2024-02-29 16:05:17.542] 43.81
[2024-02-29 16:05:17.550] 43.84
[2024-02-29 16:05:17.558] 19.53
[2024-02-29 16:05:17.566] -12.56
[2024-02-29 16:05:17.574] -30.00
[2024-02-29 16:05:17.582] -21.31
[2024-02-29 16:05:17.590] 4.47
[2024-02-29 16:05:17.598] 27.09
[2024-02-29 16:05:17.606] 31.78
[2024-02-29 16:05:17.614] 19.56
[2024-02-29 16:05:17.622] 2.31
[2024-02-29 16:05:17.630] -8.13
[2024-02-29 16:05:17.638] -8.09
[2024-02-29 16:05:17.646] -2.03
[2024-02-29 16:05:17.662] 2.97
[2024-02-29 16:05:17.662] 3.00
[2024-02-29 16:05:17.670] -1.22
[2024-02-29 16:05:17.686] -6.16
[2024-02-29 16:05:17.686] -9.03
[2024-02-29 16:05:17.694] -9.19
[2024-02-29 16:05:17.702] -8.03
[2024-02-29 16:05:17.710] -7.31
[2024-02-29 16:05:17.718] -7.97
[2024-02-29 16:05:17.726] -9.47
[2024-02-29 16:05:17.734] -10.97
[2024-02-29 16:05:17.742] -11.91
[2024-02-29 16:05:17.750] -12.16
[2024-02-29 16:05:17.761] -12.03
[2024-02-29 16:05:17.769] -12.03
[2024-02-29 16:05:17.776] -12.28
[2024-02-29 16:05:17.784] -12.78
[2024-02-29 16:05:17.792] -13.22
[2024-02-29 16:05:17.800] -13.41
[2024-02-29 16:05:17.808] -13.41
[2024-02-29 16:05:17.816] -13.34
[2024-02-29 16:05:17.824] -13.25
[2024-02-29 16:05:17.832] -13.28
[2024-02-29 16:05:17.840] -13.41
[2024-02-29 16:05:17.848] -13.38
[2024-02-29 16:05:17.856] -13.25
[2024-02-29 16:05:17.864] -13.03
[2024-02-29 16:05:17.872] -12.69
[2024-02-29 16:05:17.880] -12.50
[2024-02-29 16:05:17.888] -12.41
[2024-02-29 16:05:17.896] -12.31
[2024-02-29 16:05:17.904] -12.13
[2024-02-29 16:05:17.912] -11.84
[2024-02-29 16:05:17.920] -11.56
[2024-02-29 16:05:17.928] -11.28
[2024-02-29 16:05:17.936] -10.88
[2024-02-29 16:05:17.944] -10.59
[2024-02-29 16:05:17.952] -10.16
[2024-02-29 16:05:17.960] -9.72
[2024-02-29 16:05:17.968] -9.28
[2024-02-29 16:05:17.976] -9.00
[2024-02-29 16:05:17.984] -8.72
[2024-02-29 16:05:17.992] -8.44
[2024-02-29 16:05:18.000] -8.06
[2024-02-29 16:05:18.008] -7.56
[2024-02-29 16:05:18.016] -7.22
[2024-02-29 16:05:18.024] -6.84
[2024-02-29 16:05:18.032] -6.41
[2024-02-29 16:05:18.040] -6.03
[2024-02-29 16:05:18.048] -5.59
[2024-02-29 16:05:18.056] -5.19
[2024-02-29 16:05:18.064] -5.06
[2024-02-29 16:05:18.072] -6.00
[2024-02-29 16:05:18.080] -10.56
[2024-02-29 16:05:18.088] -23.69
[2024-02-29 16:05:18.096] -52.03
[2024-02-29 16:05:18.104] -97.22
[2024-02-29 16:05:18.112] -147.88
[2024-02-29 16:05:18.120] -182.59
[2024-02-29 16:05:18.128] -185.94
[2024-02-29 16:05:18.136] -160.41
[2024-02-29 16:05:18.144] -124.03
[2024-02-29 16:05:18.152] -96.53
[2024-02-29 16:05:18.160] -86.31
[2024-02-29 16:05:18.168] -88.37
[2024-02-29 16:05:18.176] -91.31
[2024-02-29 16:05:18.184] -87.47
[2024-02-29 16:05:18.192] -76.22
[2024-02-29 16:05:18.200] -62.63
[2024-02-29 16:05:18.208] -51.66
[2024-02-29 16:05:18.216] -45.28
[2024-02-29 16:05:18.224] -41.91
[2024-02-29 16:05:18.232] -38.69
[2024-02-29 16:05:18.240] -33.75
[2024-02-29 16:05:18.248] -27.22
[2024-02-29 16:05:18.256] -20.56
[2024-02-29 16:05:18.264] -14.91
[2024-02-29 16:05:18.272] -10.63
[2024-02-29 16:05:18.280] -7.22
[2024-02-29 16:05:18.289] -3.84
[2024-02-29 16:05:18.298] -0.22
[2024-02-29 16:05:18.306] 3.63
[2024-02-29 16:05:18.314] 7.25
[2024-02-29 16:05:18.322] 10.38
[2024-02-29 16:05:18.330] 13.09
[2024-02-29 16:05:18.338] 15.56
[2024-02-29 16:05:18.346] 17.87
[2024-02-29 16:05:18.354] 20.19
[2024-02-29 16:05:18.362] 22.34
[2024-02-29 16:05:18.370] 24.31
[2024-02-29 16:05:18.378] 25.97
[2024-02-29 16:05:18.386] 27.47
[2024-02-29 16:05:18.394] 32.88
[2024-02-29 16:05:18.402] 56.75
[2024-02-29 16:05:18.410] 113.50
[2024-02-29 16:05:18.418] 189.66
[2024-02-29 16:05:18.426] 244.47
[2024-02-29 16:05:18.434] 247.09
[2024-02-29 16:05:18.442] 203.63
[2024-02-29 16:05:18.450] 148.44
[2024-02-29 16:05:18.458] 114.62
[2024-02-29 16:05:18.466] 111.44
[2024-02-29 16:05:18.474] 125.41
[2024-02-29 16:05:18.482] 136.09
[2024-02-29 16:05:18.490] 131.97
[2024-02-29 16:05:18.498] 115.53
[2024-02-29 16:05:18.506] 96.84
[2024-02-29 16:05:18.514] 84.47
[2024-02-29 16:05:18.522] 80.12
[2024-02-29 16:05:18.530] 79.62
[2024-02-29 16:05:18.538] 77.72
[2024-02-29 16:05:18.546] 72.06
[2024-02-29 16:05:18.554] 63.75
[2024-02-29 16:05:18.562] 55.50
[2024-02-29 16:05:18.570] 49.19
[2024-02-29 16:05:18.578] 45.13
[2024-02-29 16:05:18.586] 41.88
[2024-02-29 16:05:18.594] 38.28
[2024-02-29 16:05:18.602] 33.78
[2024-02-29 16:05:18.610] 28.91
[2024-02-29 16:05:18.618] 24.31
[2024-02-29 16:05:18.626] 20.37
[2024-02-29 16:05:18.634] 17.12
[2024-02-29 16:05:18.642] 14.09
[2024-02-29 16:05:18.650] 11.09
[2024-02-29 16:05:18.658] 7.94
[2024-02-29 16:05:18.666] 4.91
[2024-02-29 16:05:18.674] 2.03
[2024-02-29 16:05:18.682] -0.50
[2024-02-29 16:05:18.690] -2.81
[2024-02-29 16:05:18.698] -4.97
[2024-02-29 16:05:18.706] -7.09
[2024-02-29 16:05:18.714] -9.03
[2024-02-29 16:05:18.722] -10.94
[2024-02-29 16:05:18.730] -12.69
[2024-02-29 16:05:18.738] -14.31
[2024-02-29 16:05:18.746] -15.75
[2024-02-29 16:05:18.754] -17.06
[2024-02-29 16:05:18.762] -18.31
[2024-02-29 16:05:18.770] -19.50
[2024-02-29 16:05:18.778] -20.56
[2024-02-29 16:05:18.786] -21.56
[2024-02-29 16:05:18.794] -22.37
[2024-02-29 16:05:18.802] -23.16
[2024-02-29 16:05:18.813] -23.84
[2024-02-29 16:05:18.821] -24.47
[2024-02-29 16:05:18.829] -24.97
[2024-02-29 16:05:18.837] -25.41
[2024-02-29 16:05:18.845] -25.81
[2024-02-29 16:05:18.853] -26.12
[2024-02-29 16:05:18.861] -26.41
[2024-02-29 16:05:18.869] -26.59
[2024-02-29 16:05:18.877] -26.62
[2024-02-29 16:05:18.885] -26.81
[2024-02-29 16:05:18.893] -26.81
[2024-02-29 16:05:18.901] -26.69
[2024-02-29 16:05:18.909] -26.62
[2024-02-29 16:05:18.917] -26.53
[2024-02-29 16:05:18.925] -26.41
[2024-02-29 16:05:18.933] -26.16
[2024-02-29 16:05:18.941] -25.91
[2024-02-29 16:05:18.949] -25.66
[2024-02-29 16:05:18.957] -25.22
[2024-02-29 16:05:18.965] -24.87
[2024-02-29 16:05:18.973] -24.53
[2024-02-29 16:05:18.981] -24.16
[2024-02-29 16:05:18.989] -23.81
[2024-02-29 16:05:18.997] -23.44
[2024-02-29 16:05:18.997] -22.94
[2024-02-29 16:05:19.013] -22.37
[2024-02-29 16:05:19.021] -21.72
[2024-02-29 16:05:19.029] -21.25
[2024-02-29 16:05:19.037] -20.72
[2024-02-29 16:05:19.045] -20.25
[2024-02-29 16:05:19.053] -19.72
[2024-02-29 16:05:19.061] -19.09
[2024-02-29 16:05:19.069] -18.50
[2024-02-29 16:05:19.077] -17.91
[2024-02-29 16:05:19.085] -17.28
[2024-02-29 16:05:19.093] -16.69
[2024-02-29 16:05:19.101] -16.06
[2024-02-29 16:05:19.109] -15.44
[2024-02-29 16:05:19.117] -14.88
[2024-02-29 16:05:19.125] -14.38
[2024-02-29 16:05:19.133] -13.75
[2024-02-29 16:05:19.141] -13.19
[2024-02-29 16:05:19.149] -12.47
[2024-02-29 16:05:19.157] -11.81
[2024-02-29 16:05:19.165] -11.22
[2024-02-29 16:05:19.173] -10.69
[2024-02-29 16:05:19.181] -10.13
[2024-02-29 16:05:19.189] -9.63
[2024-02-29 16:05:19.197] -9.03
[2024-02-29 16:05:19.205] -8.38
[2024-02-29 16:05:19.213] -7.81
[2024-02-29 16:05:19.221] -7.19
[2024-02-29 16:05:19.229] -6.63
[2024-02-29 16:05:19.237] -6.13
[2024-02-29 16:05:19.245] -5.75
[2024-02-29 16:05:19.253] -5.19
[2024-02-29 16:05:19.261] -4.56
[2024-02-29 16:05:19.269] -3.97
[2024-02-29 16:05:19.277] -3.44
[2024-02-29 16:05:19.285] -2.94
[2024-02-29 16:05:19.293] -2.47
[2024-02-29 16:05:19.301] -2.09
[2024-02-29 16:05:19.309] -1.66
[2024-02-29 16:05:19.317] -1.31
[2024-02-29 16:05:19.325] -0.75
[2024-02-29 16:05:19.333] -0.34
[2024-02-29 16:05:19.342] 0.06
[2024-02-29 16:05:19.349] 0.47
[2024-02-29 16:05:19.362] 0.84
[2024-02-29 16:05:19.363] 1.25
[2024-02-29 16:05:19.371] 1.50
[2024-02-29 16:05:19.379] 1.94
[2024-02-29 16:05:19.387] 2.25
[2024-02-29 16:05:19.395] 2.66
[2024-02-29 16:05:19.403] 2.91
[2024-02-29 16:05:19.411] 3.13
[2024-02-29 16:05:19.419] 3.53
[2024-02-29 16:05:19.427] 3.78
[2024-02-29 16:05:19.435] 4.16
[2024-02-29 16:05:19.443] 4.44
[2024-02-29 16:05:19.451] 4.63
[2024-02-29 16:05:19.459] 4.84
[2024-02-29 16:05:19.467] 4.94
[2024-02-29 16:05:19.475] 5.16
[2024-02-29 16:05:19.483] 5.38
[2024-02-29 16:05:19.491] 5.69
[2024-02-29 16:05:19.499] 5.97
[2024-02-29 16:05:19.507] 6.13
[2024-02-29 16:05:19.515] 6.25
[2024-02-29 16:05:19.523] 6.38
[2024-02-29 16:05:19.531] 6.44
[2024-02-29 16:05:19.539] 6.59
[2024-02-29 16:05:19.547] 6.81
[2024-02-29 16:05:19.563] 7.00
[2024-02-29 16:05:19.563] 7.03
[2024-02-29 16:05:19.571] 7.09
[2024-02-29 16:05:19.579] 7.22
[2024-02-29 16:05:19.587] 7.22
[2024-02-29 16:05:19.595] 7.31
[2024-02-29 16:05:19.603] 7.41
[2024-02-29 16:05:19.611] 7.56
[2024-02-29 16:05:19.619] 7.56
[2024-02-29 16:05:19.627] 7.59
[2024-02-29 16:05:19.635] 7.56
[2024-02-29 16:05:19.643] 7.56
[2024-02-29 16:05:19.651] 7.56
[2024-02-29 16:05:19.659] 7.69
[2024-02-29 16:05:19.667] 7.66
[2024-02-29 16:05:19.675] 7.69
[2024-02-29 16:05:19.683] 7.66
[2024-02-29 16:05:19.691] 7.59
[2024-02-29 16:05:19.699] 7.63
[2024-02-29 16:05:19.707] 7.59
[2024-02-29 16:05:19.715] 7.53
[2024-02-29 16:05:19.723] 7.53
[2024-02-29 16:05:19.739] 7.50
[2024-02-29 16:05:19.739] 7.44
[2024-02-29 16:05:19.755] 7.41
[2024-02-29 16:05:19.755] 7.31
[2024-02-29 16:05:19.763] 7.28
[2024-02-29 16:05:19.771] 7.22
[2024-02-29 16:05:19.779] 7.16
[2024-02-29 16:05:19.787] 7.13
[2024-02-29 16:05:19.795] 6.97
[2024-02-29 16:05:19.803] 6.94
[2024-02-29 16:05:19.811] 6.88
[2024-02-29 16:05:19.819] 6.81
[2024-02-29 16:05:19.827] 6.66
[2024-02-29 16:05:19.835] 6.63
[2024-02-29 16:05:19.843] 6.50
[2024-02-29 16:05:19.851] 6.38
[2024-02-29 16:05:19.862] 6.28
[2024-02-29 16:05:19.869] 6.16
[2024-02-29 16:05:19.878] 6.06
[2024-02-29 16:05:19.886] 6.00
[2024-02-29 16:05:19.894] 5.88
[2024-02-29 16:05:19.902] 5.81
[2024-02-29 16:05:19.910] 5.63
[2024-02-29 16:05:19.918] 5.59
[2024-02-29 16:05:19.926] 5.47
[2024-02-29 16:05:19.934] 5.34
[2024-02-29 16:05:19.942] 5.22
[2024-02-29 16:05:19.950] 5.16
[2024-02-29 16:05:19.958] 5.00
[2024-02-29 16:05:19.966] 4.94
[2024-02-29 16:05:19.974] 4.81
[2024-02-29 16:05:19.982] 4.69
[2024-02-29 16:05:19.990] 4.56
[2024-02-29 16:05:19.998] 4.44
[2024-02-29 16:05:20.006] 4.31
[2024-02-29 16:05:20.014] 4.22
[2024-02-29 16:05:20.022] 4.09
[2024-02-29 16:05:20.030] 3.94
[2024-02-29 16:05:20.038] 3.81
[2024-02-29 16:05:20.046] 3.72
[2024-02-29 16:05:20.054] 3.53
[2024-02-29 16:05:20.062] 3.50
[2024-02-29 16:05:20.070] 3.44
[2024-02-29 16:05:20.078] 3.41
[2024-02-29 16:05:20.086] 3.19
[2024-02-29 16:05:20.094] 3.06
[2024-02-29 16:05:20.102] 2.97
[2024-02-29 16:05:20.110] 2.88
[2024-02-29 16:05:20.118] 2.88
[2024-02-29 16:05:20.126] 2.72
[2024-02-29 16:05:20.134] 2.69
[2024-02-29 16:05:20.142] 2.56
[2024-02-29 16:05:20.150] 2.41
[2024-02-29 16:05:20.158] 2.28
[2024-02-29 16:05:20.166] 2.19
[2024-02-29 16:05:20.174] 2.06
[2024-02-29 16:05:20.182] 1.97
[2024-02-29 16:05:20.191] 1.88
[2024-02-29 16:05:20.199] 1.78
[2024-02-29 16:05:20.207] 1.72
[2024-02-29 16:05:20.215] 1.66
[2024-02-29 16:05:20.223] 1.47
[2024-02-29 16:05:20.231] 1.34
[2024-02-29 16:05:20.239] 1.25
[2024-02-29 16:05:20.247] 1.09
[2024-02-29 16:05:20.255] 1.12
[2024-02-29 16:05:20.263] 1.09
[2024-02-29 16:05:20.271] 1.00
[2024-02-29 16:05:20.279] 0.88
[2024-02-29 16:05:20.287] 0.72
[2024-02-29 16:05:20.295] 0.63
[2024-02-29 16:05:20.303] 0.53
[2024-02-29 16:05:20.311] 0.50
[2024-02-29 16:05:20.319] 0.44
[2024-02-29 16:05:20.327] 0.41
[2024-02-29 16:05:20.335] 0.25
[2024-02-29 16:05:20.343] 0.25
[2024-02-29 16:05:20.351] 0.12
[2024-02-29 16:05:20.359] 0.09
[2024-02-29 16:05:20.367] 0.00
[2024-02-29 16:05:20.375] -0.03
[2024-02-29 16:05:20.383] -0.03
[2024-02-29 16:05:20.394] -0.09
[2024-02-29 16:05:20.402] -0.19
[2024-02-29 16:05:20.410] -0.31
[2024-02-29 16:05:20.418] -0.34
[2024-02-29 16:05:20.426] -0.37
[2024-02-29 16:05:20.434] -0.34
[2024-02-29 16:05:20.442] -0.53
[2024-02-29 16:05:20.450] -0.59
[2024-02-29 16:05:20.458] -0.59
[2024-02-29 16:05:20.466] -0.66
[2024-02-29 16:05:20.474] -0.66
[2024-02-29 16:05:20.482] -0.75
[2024-02-29 16:05:20.490] -0.75
[2024-02-29 16:05:20.498] -0.84
[2024-02-29 16:05:20.498] -1.06
[2024-02-29 16:05:20.514] -1.06
[2024-02-29 16:05:20.514] -1.09
[2024-02-29 16:05:20.522] -1.00
[2024-02-29 16:05:20.530] -1.03
[2024-02-29 16:05:20.538] -0.94
[2024-02-29 16:05:20.546] -1.06
[2024-02-29 16:05:20.562] -1.06
[2024-02-29 16:05:20.570] -1.16
[2024-02-29 16:05:20.578] -1.12
[2024-02-29 16:05:20.586] -1.19
[2024-02-29 16:05:20.594] -1.12
[2024-02-29 16:05:20.602] -1.22
[2024-02-29 16:05:20.610] -1.19
[2024-02-29 16:05:20.618] -1.31
[2024-02-29 16:05:20.626] -1.47
[2024-02-29 16:05:20.634] -1.50
[2024-02-29 16:05:20.642] -1.50
[2024-02-29 16:05:20.650] -1.44
[2024-02-29 16:05:20.658] -1.44
[2024-02-29 16:05:20.666] -1.50
[2024-02-29 16:05:20.674] -1.56
[2024-02-29 16:05:20.682] -1.53
[2024-02-29 16:05:20.690] -1.50
[2024-02-29 16:05:20.690] -1.47
[2024-02-29 16:05:20.698] -1.37
[2024-02-29 16:05:20.714] -1.50
[2024-02-29 16:05:20.714] -1.56
[2024-02-29 16:05:20.722] -1.56
[2024-02-29 16:05:20.738] -1.50
[2024-02-29 16:05:20.746] -1.44
[2024-02-29 16:05:20.754] -1.44
[2024-02-29 16:05:20.762] -1.37
[2024-02-29 16:05:20.770] -1.50
[2024-02-29 16:05:20.778] -1.63
[2024-02-29 16:05:20.786] -1.63
[2024-02-29 16:05:20.794] -1.63
[2024-02-29 16:05:20.802] -1.63
[2024-02-29 16:05:20.810] -1.63
[2024-02-29 16:05:20.818] -1.63
[2024-02-29 16:05:20.826] -1.50
[2024-02-29 16:05:20.834] -1.69
[2024-02-29 16:05:20.842] -1.56
[2024-02-29 16:05:20.850] -1.63
[2024-02-29 16:05:20.858] -1.63
[2024-02-29 16:05:20.866] -1.69
[2024-02-29 16:05:20.874] -1.56
[2024-02-29 16:05:20.874] -1.63
[2024-02-29 16:05:20.890] -1.75
[2024-02-29 16:05:20.898] -1.81
[2024-02-29 16:05:20.898] -1.75
[2024-02-29 16:05:20.914] -1.56
[2024-02-29 16:05:20.922] -1.56
[2024-02-29 16:05:20.924] -1.63
[2024-02-29 16:05:20.939] -1.75
[2024-02-29 16:05:20.943] -1.63
[2024-02-29 16:05:20.951] -1.63
[2024-02-29 16:05:20.959] -1.69
[2024-02-29 16:05:20.967] -1.63
[2024-02-29 16:05:20.975] -1.69
[2024-02-29 16:05:20.983] -1.63
[2024-02-29 16:05:20.991] -1.69
[2024-02-29 16:05:20.999] -1.56
[2024-02-29 16:05:21.007] -1.44
[2024-02-29 16:05:21.015] -1.63
[2024-02-29 16:05:21.023] -1.69
[2024-02-29 16:05:21.031] -1.75
[2024-02-29 16:05:21.039] -1.63
[2024-02-29 16:05:21.047] -1.63
[2024-02-29 16:05:21.055] -1.37
[2024-02-29 16:05:21.063] -1.44
[2024-02-29 16:05:21.071] -1.44
[2024-02-29 16:05:21.079] -1.50
[2024-02-29 16:05:21.087] -1.63
[2024-02-29 16:05:21.095] -1.69
[2024-02-29 16:05:21.103] -1.63
[2024-02-29 16:05:21.111] -1.44
[2024-02-29 16:05:21.119] -1.44
[2024-02-29 16:05:21.127] -1.44
[2024-02-29 16:05:21.135] -1.56
[2024-02-29 16:05:21.143] -1.69
[2024-02-29 16:05:21.151] -1.50
[2024-02-29 16:05:21.159] -1.56
[2024-02-29 16:05:21.167] -1.50
[2024-02-29 16:05:21.175] -1.50
[2024-02-29 16:05:21.183] -1.44
[2024-02-29 16:05:21.191] -1.44
[2024-02-29 16:05:21.199] -1.50
[2024-02-29 16:05:21.207] -1.50
[2024-02-29 16:05:21.215] -1.37
[2024-02-29 16:05:21.223] -1.37
[2024-02-29 16:05:21.231] -1.37
[2024-02-29 16:05:21.239] -1.37
[2024-02-29 16:05:21.247] -1.37
[2024-02-29 16:05:21.255] -1.31
[2024-02-29 16:05:21.263] -1.31
[2024-02-29 16:05:21.271] -1.37
[2024-02-29 16:05:21.279] -1.31
[2024-02-29 16:05:21.287] -1.25
[2024-02-29 16:05:21.295] -1.31
[2024-02-29 16:05:21.303] -1.19
[2024-02-29 16:05:21.311] -1.31
[2024-02-29 16:05:21.320] -1.25
[2024-02-29 16:05:21.328] -1.19
[2024-02-29 16:05:21.336] -1.06
[2024-02-29 16:05:21.344] -1.06
[2024-02-29 16:05:21.352] -1.00
[2024-02-29 16:05:21.360] -1.00
[2024-02-29 16:05:21.368] -1.06
[2024-02-29 16:05:21.376] -1.12
[2024-02-29 16:05:21.384] -1.12
[2024-02-29 16:05:21.392] -0.94
[2024-02-29 16:05:21.400] -1.06
